seq,el_1,el_2,el_3
3387,1,22285,[22285]
3388,1,22286,[22286]
3389,1,22287,[22287]
3390,1,22288,[22288]
3391,1,22289,[22289]
3392,1,22290,[22290]
3393,1,22291,[22291]
3394,1,22292,[22292]
3395,1,22293,[22293]
3396,1,22294,[22294]
3397,1,22295,[22295]
3398,1,22296,[22296]
3399,1,22297,[22297]
3400,1,22298,[22298]
3401,1,22299,[22299]
3402,1,22300,[22300]
3403,1,22301,[22301]
3404,1,22302,[22302]
3405,1,22303,[22303]
3406,1,22304,[22304]
3407,1,22305,[22305]
3408,1,22306,[22306]
3409,1,22307,[22307]
3410,1,22308,[22308]
3411,1,22309,[22309]
3412,1,22310,[22310]
3413,1,22311,[22311]
3414,1,22312,[22312]
3415,1,22313,[22313]
3416,1,22314,[22314]
3417,1,22315,[22315]
3418,1,22316,[22316]
3419,1,22317,[22317]
3420,1,22318,[22318]
3421,1,22319,[22319]
3422,1,22320,[22320]
3423,1,22321,[22321]
3424,1,22322,[22322]
3425,1,22323,[22323]
3426,1,22324,[22324]
3427,1,22325,[22325]
3428,1,22326,[22326]
3429,1,22327,[22327]
3430,1,22328,[22328]
3431,1,22329,[22329]
3432,1,22330,[22330]
3433,1,22331,[22331]
3434,1,22332,[22332]
3435,1,22333,[22333]
3436,1,22334,[22334]
3437,1,22335,[22335]
3438,1,22336,[22336]
3439,1,22337,[22337]
3440,1,22338,[22338]
3441,1,22339,[22339]
3442,1,22340,[22340]
3443,1,22341,[22341]
3444,1,22342,[22342]
3445,1,22343,[22343]
3446,1,22344,[22344]
3447,1,22345,[22345]
3448,1,22346,[22346]
3449,1,22347,[22347]
3450,1,22348,[22348]
3451,1,22349,[22349]
3452,1,22350,[22350]
3453,1,22351,[22351]
3454,1,22352,[22352]
3455,1,22353,[22353]
3456,1,22354,[22354]
3457,1,22355,[22355]
3458,1,22356,[22356]
3459,1,22357,[22357]
3460,1,22358,[22358]
3461,1,22359,[22359]
3462,1,22360,[22360]
3463,1,22361,[22361]
3464,1,22362,[22362]
3465,1,22363,[22363]
3466,1,22364,[22364]
3467,1,22365,[22365]
3468,1,22366,[22366]
3469,1,22367,[22367]
3470,1,22368,[22368]
3471,1,22369,[22369]
3472,1,22370,[22370]
3473,1,22371,[22371]
3474,1,22372,[22372]
3475,1,22373,[22373]
3476,1,22374,[22374]
3477,1,22375,[22375]
3478,1,22376,[22376]
3479,1,22377,[22377]
3480,1,22378,[22378]
3481,1,22379,[22379]
3482,1,22380,[22380]
3483,1,22381,[22381]
3484,1,22382,[22382]
3485,1,22383,[22383]
3486,1,22384,[22384]
3487,1,22385,[22385]
3488,1,22386,[22386]
3489,1,22387,[22387]
3490,1,22388,[22388]
3491,1,22389,[22389]
3492,1,22390,[22390]
3493,1,22391,[22391]
3494,1,22392,[22392]
3495,1,22393,[22393]
3496,1,22394,[22394]
3497,1,22395,[22395]
3498,1,22396,[22396]
3499,1,22397,[22397]
3500,1,22398,[22398]
3501,1,22399,[22399]
3502,1,22400,[22400]
3503,1,22401,[22401]
3504,1,22402,[22402]
3505,1,22403,[22403]
3506,1,22404,[22404]
3507,1,22405,[22405]
3508,1,22406,[22406]
3509,1,22407,[22407]
3510,1,22408,[22408]
3511,1,22409,[22409]
3512,1,22410,[22410]
3513,1,22411,[22411]
3514,1,22412,[22412]
3515,1,22413,[22413]
3516,1,22414,[22414]
3517,1,22415,[22415]
3518,1,22416,[22416]
3519,1,22417,[22417]
3520,1,22418,[22418]
3521,1,22419,[22419]
3522,1,22420,[22420]
3523,1,22421,[22421]
3524,1,22422,[22422]
3525,1,22423,[22423]
3526,1,22424,[22424]
3527,1,22425,[22425]
3528,1,22426,[22426]
3529,1,22427,[22427]
3530,1,22428,[22428]
3531,1,22429,[22429]
3532,1,22430,[22430]
3533,1,22431,[22431]
3534,1,22432,[22432]
3535,1,22433,[22433]
3536,1,22434,[22434]
3537,1,22435,[22435]
3538,1,22436,[22436]
3539,1,22437,[22437]
3540,1,22438,[22438]
3541,1,22439,[22439]
3542,1,22440,[22440]
3543,1,22441,[22441]
3544,1,22442,[22442]
3545,1,22443,[22443]
3546,1,22444,[22444]
3547,1,22445,[22445]
3548,1,22446,[22446]
3549,1,22447,[22447]
3550,1,22448,[22448]
3551,1,22449,[22449]
3552,1,22450,[22450]
3553,1,22451,[22451]
3554,1,22452,[22452]
3555,1,22453,[22453]
3556,1,22454,[22454]
3557,1,22455,[22455]
3558,1,22456,[22456]
3559,1,22457,[22457]
3560,1,22458,[22458]
3561,1,22459,[22459]
3562,1,22460,[22460]
3563,1,22461,[22461]
3564,1,22462,[22462]
3565,1,22463,[22463]
3566,1,22464,[22464]
3567,1,22465,[22465]
3568,1,22466,[22466]
3569,1,22467,[22467]
3570,1,22468,[22468]
3571,1,22469,[22469]
3572,1,22470,[22470]
3573,1,22471,[22471]
3574,1,22472,[22472]
3575,1,22473,[22473]
3576,1,22474,[22474]
3577,1,22475,[22475]
3578,1,22476,[22476]
3579,1,22477,[22477]
3580,1,22478,[22478]
3581,1,22479,[22479]
3582,1,22480,[22480]
3583,1,22481,[22481]
3584,1,22482,[22482]
3585,1,22483,[22483]
3586,1,22484,[22484]
3587,1,22485,[22485]
3588,1,22486,[22486]
3589,1,22487,[22487]
3590,1,22488,[22488]
3591,1,22489,[22489]
3592,1,22490,[22490]
3593,1,22491,[22491]
3594,1,22492,[22492]
3595,1,22493,[22493]
3596,1,22494,[22494]
3597,1,22495,[22495]
3598,1,22496,[22496]
3599,1,22497,[22497]
3600,1,22498,[22498]
3601,1,22499,[22499]
3602,1,22500,[22500]
3603,1,22501,[22501]
3604,1,22502,[22502]
3605,1,22503,[22503]
3606,1,22504,[22504]
3607,1,22505,[22505]
3608,1,22506,[22506]
3609,1,22507,[22507]
3610,1,22508,[22508]
3611,1,22509,[22509]
3612,1,22510,[22510]
3613,1,22511,[22511]
3614,1,22512,[22512]
3615,1,22513,[22513]
3616,1,22514,[22514]
3617,1,22515,[22515]
3618,1,22516,[22516]
3619,1,22517,[22517]
3620,1,22518,[22518]
3621,1,22519,[22519]
3622,1,22520,[22520]
3623,1,22521,[22521]
3624,1,22522,[22522]
3625,1,22523,[22523]
3626,1,22524,[22524]
3627,1,22525,[22525]
3628,1,22526,[22526]
3629,1,22527,[22527]
3630,1,22528,[22528]
3631,1,22529,[22529]
3632,1,22530,[22530]
3633,1,22531,[22531]
3634,1,22532,[22532]
3635,1,22533,[22533]
3636,1,22534,[22534]
3637,1,22535,[22535]
3638,1,22536,[22536]
3639,1,22537,[22537]
3640,1,22538,[22538]
3641,1,22539,[22539]
3642,1,22540,[22540]
3643,1,22541,[22541]
3644,1,22542,[22542]
3645,1,22543,[22543]
3646,1,22544,[22544]
3647,1,22545,[22545]
3648,1,22546,[22546]
3649,1,22547,[22547]
3650,1,22548,[22548]
3651,1,22549,[22549]
3652,1,22550,[22550]
3653,1,22551,[22551]
3654,1,22552,[22552]
3655,1,22553,[22553]
3656,1,22554,[22554]
3657,1,22555,[22555]
3658,1,22556,[22556]
3659,1,22557,[22557]
3660,1,22558,[22558]
3661,1,22559,[22559]
3662,1,22560,[22560]
3663,1,22561,[22561]
3664,1,22562,[22562]
3665,1,22563,[22563]
3666,1,22564,[22564]
3667,1,22565,[22565]
3668,1,22566,[22566]
3669,1,22567,[22567]
3670,1,22568,[22568]
3671,1,22569,[22569]
3672,1,22570,[22570]
3673,1,22571,[22571]
3674,1,22572,[22572]
3675,1,22573,[22573]
3676,1,22574,[22574]
3677,1,22575,[22575]
3678,1,22576,[22576]
3679,1,22577,[22577]
3680,1,22578,[22578]
3681,1,22579,[22579]
3682,1,22580,[22580]
3683,1,22581,[22581]
3684,1,22582,[22582]
3685,1,22583,[22583]
3686,1,22584,[22584]
3687,1,22585,[22585]
3688,1,22586,[22586]
3689,1,22587,[22587]
3690,1,22588,[22588]
3691,1,22589,[22589]
3692,1,22590,[22590]
3693,1,22591,[22591]
3694,1,22592,[22592]
3695,1,22593,[22593]
3696,1,22594,[22594]
3697,1,22595,[22595]
3698,1,22596,[22596]
3699,1,22597,[22597]
3700,1,22598,[22598]
3701,1,22599,[22599]
3702,1,22600,[22600]
3703,1,22601,[22601]
3704,1,22602,[22602]
3705,1,22603,[22603]
3706,1,22604,[22604]
3707,1,22605,[22605]
3708,1,22606,[22606]
3709,1,22607,[22607]
3710,1,22608,[22608]
3711,1,22609,[22609]
3712,1,22610,[22610]
3713,1,22611,[22611]
3714,1,22612,[22612]
3715,1,22613,[22613]
3716,1,22614,[22614]
3717,1,22615,[22615]
3718,1,22616,[22616]
3719,1,22617,[22617]
3720,1,22618,[22618]
3721,1,22619,[22619]
3722,1,22620,[22620]
3723,1,22621,[22621]
3724,1,22622,[22622]
3725,1,22623,[22623]
3726,1,22624,[22624]
3727,1,22625,[22625]
3728,1,22626,[22626]
3729,1,22627,[22627]
3730,1,22628,[22628]
3731,1,22629,[22629]
3732,1,22630,[22630]
3733,1,22631,[22631]
3734,1,22632,[22632]
3735,1,22633,[22633]
3736,1,22634,[22634]
3737,1,22635,[22635]
3738,1,22636,[22636]
3739,1,22637,[22637]
3740,1,22638,[22638]
3741,1,22639,[22639]
3742,1,22640,[22640]
3743,1,22641,[22641]
3744,1,22642,[22642]
3745,1,22643,[22643]
3746,1,22644,[22644]
3747,1,22645,[22645]
3748,1,22646,[22646]
3749,1,22647,[22647]
3750,1,22648,[22648]
3751,1,22649,[22649]
3752,1,22650,[22650]
3753,1,22651,[22651]
3754,1,22652,[22652]
3755,1,22653,[22653]
3756,1,22654,[22654]
3757,1,22655,[22655]
3758,1,22656,[22656]
3759,1,22657,[22657]
3760,1,22658,[22658]
3761,1,22659,[22659]
3762,1,22660,[22660]
3763,1,22661,[22661]
3764,1,22662,[22662]
3765,1,22663,[22663]
3766,1,22664,[22664]
3767,1,22665,[22665]
3768,1,22666,[22666]
3769,1,22667,[22667]
3770,1,22668,[22668]
3771,1,22669,[22669]
3772,1,22670,[22670]
3773,1,22671,[22671]
3774,1,22672,[22672]
3775,1,22673,[22673]
3776,1,22674,[22674]
3777,1,22675,[22675]
3778,1,22676,[22676]
3779,1,22677,[22677]
3780,1,22678,[22678]
3781,1,22679,[22679]
3782,1,22680,[22680]
3783,1,22681,[22681]
3784,1,22682,[22682]
3785,1,22683,[22683]
3786,1,22684,[22684]
3787,1,22685,[22685]
3788,1,22686,[22686]
3789,1,22687,[22687]
3790,1,22688,[22688]
3791,1,22689,[22689]
3792,1,22690,[22690]
3793,1,22691,[22691]
3794,1,22692,[22692]
3795,1,22693,[22693]
3796,1,22694,[22694]
3797,1,22695,[22695]
3798,1,22696,[22696]
3799,1,22697,[22697]
3800,1,22698,[22698]
3801,1,22699,[22699]
3802,1,22700,[22700]
3803,1,22701,[22701]
3804,1,22702,[22702]
3805,1,22703,[22703]
3806,1,22704,[22704]
3807,1,22705,[22705]
3808,1,22706,[22706]
3809,1,22707,[22707]
3810,1,22708,[22708]
3811,1,22709,[22709]
3812,1,22710,[22710]
3813,1,22711,[22711]
3814,1,22712,[22712]
3815,1,22713,[22713]
3816,1,22714,[22714]
3817,1,22715,[22715]
3818,1,22716,[22716]
3819,1,22717,[22717]
3820,1,22718,[22718]
3821,1,22719,[22719]
3822,1,22720,[22720]
3823,1,22721,[22721]
3824,1,22722,[22722]
3825,1,22723,[22723]
3826,1,22724,[22724]
3827,1,22725,[22725]
3828,1,22726,[22726]
3829,1,22727,[22727]
3830,1,22728,[22728]
3831,1,22729,[22729]
3832,1,22730,[22730]
3833,1,22731,[22731]
3834,1,22732,[22732]
3835,1,22733,[22733]
3836,1,22734,[22734]
3837,1,22735,[22735]
3838,1,22736,[22736]
3839,1,22737,[22737]
3840,1,22738,[22738]
3841,1,22739,[22739]
3842,1,22740,[22740]
3843,1,22741,[22741]
3844,1,22742,[22742]
3845,1,22743,[22743]
3846,1,22744,[22744]
3847,1,22745,[22745]
3848,1,22746,[22746]
3849,1,22747,[22747]
3850,1,22748,[22748]
3851,1,22749,[22749]
3852,1,22750,[22750]
3853,1,22751,[22751]
3854,1,22752,[22752]
3855,1,22753,[22753]
3856,1,22754,[22754]
3857,1,22755,[22755]
3858,1,22756,[22756]
3859,1,22757,[22757]
3860,1,22758,[22758]
3861,1,22759,[22759]
3862,1,22760,[22760]
3863,1,22761,[22761]
3864,1,22762,[22762]
3865,1,22763,[22763]
3866,1,22764,[22764]
3867,1,22765,[22765]
3868,1,22766,[22766]
3869,1,22767,[22767]
3870,1,22768,[22768]
3871,1,22769,[22769]
3872,1,22770,[22770]
3873,1,22771,[22771]
3874,1,22772,[22772]
3875,1,22773,[22773]
3876,1,22774,[22774]
3877,1,22775,[22775]
3878,1,22776,[22776]
3879,1,22777,[22777]
3880,1,22778,[22778]
3881,1,22779,[22779]
3882,1,22780,[22780]
3883,1,22781,[22781]
3884,1,22782,[22782]
3885,1,22783,[22783]
3886,1,22784,[22784]
3887,1,22785,[22785]
3888,1,22786,[22786]
3889,1,22787,[22787]
3890,1,22788,[22788]
3891,1,22789,[22789]
3892,1,22790,[22790]
3893,1,22791,[22791]
3894,1,22792,[22792]
3895,1,22793,[22793]
3896,1,22794,[22794]
3897,1,22795,[22795]
3898,1,22796,[22796]
3899,1,22797,[22797]
3900,1,22798,[22798]
3901,1,22799,[22799]
3902,1,22800,[22800]
3903,1,22801,[22801]
3904,1,22802,[22802]
3905,1,22803,[22803]
3906,1,22804,[22804]
3907,1,22805,[22805]
3908,1,22806,[22806]
3909,1,22807,[22807]
3910,1,22808,[22808]
3911,1,22809,[22809]
3912,1,22810,[22810]
3913,1,22811,[22811]
3914,1,22812,[22812]
3915,1,22813,[22813]
3916,1,22814,[22814]
3917,1,22815,[22815]
3918,1,22816,[22816]
3919,1,22817,[22817]
3920,1,22818,[22818]
3921,1,22819,[22819]
3922,1,22820,[22820]
3923,1,22821,[22821]
3924,1,22822,[22822]
3925,1,22823,[22823]
3926,1,22824,[22824]
3927,1,22825,[22825]
3928,1,22826,[22826]
3929,1,22827,[22827]
3930,1,22828,[22828]
3931,1,22829,[22829]
3932,1,22830,[22830]
3933,1,22831,[22831]
3934,1,22832,[22832]
3935,1,22833,[22833]
3936,1,22834,[22834]
3937,1,22835,[22835]
3938,1,22836,[22836]
3939,1,22837,[22837]
3940,1,22838,[22838]
3941,1,22839,[22839]
3942,1,22840,[22840]
3943,1,22841,[22841]
3944,1,22842,[22842]
3945,1,22843,[22843]
3946,1,22844,[22844]
3947,1,22845,[22845]
3948,1,22846,[22846]
3949,1,22847,[22847]
3950,1,22848,[22848]
3951,1,22849,[22849]
3952,1,22850,[22850]
3953,1,22851,[22851]
3954,1,22852,[22852]
3955,1,22853,[22853]
3956,1,22854,[22854]
3957,1,22855,[22855]
3958,1,22856,[22856]
3959,1,22857,[22857]
3960,1,22858,[22858]
3961,1,22859,[22859]
3962,1,22860,[22860]
3963,1,22861,[22861]
3964,1,22862,[22862]
3965,1,22863,[22863]
3966,1,22864,[22864]
3967,1,22865,[22865]
3968,1,22866,[22866]
3969,1,22867,[22867]
3970,1,22868,[22868]
3971,1,22869,[22869]
3972,1,22870,[22870]
3973,1,22871,[22871]
3974,1,22872,[22872]
3975,1,22873,[22873]
3976,1,22874,[22874]
3977,1,22875,[22875]
3978,1,22876,[22876]
3979,1,22877,[22877]
3980,1,22878,[22878]
3981,1,22879,[22879]
3982,1,22880,[22880]
3983,1,22881,[22881]
3984,1,22882,[22882]
3985,1,22883,[22883]
3986,1,22884,[22884]
3987,1,22885,[22885]
3988,1,22886,[22886]
3989,1,22887,[22887]
3990,1,22888,[22888]
3991,1,22889,[22889]
3992,1,22890,[22890]
3993,1,22891,[22891]
3994,1,22892,[22892]
3995,1,22893,[22893]
3996,1,22894,[22894]
3997,1,22895,[22895]
3998,1,22896,[22896]
3999,1,22897,[22897]
4000,1,22898,[22898]
4001,1,22899,[22899]
4002,1,22900,[22900]
4003,1,22901,[22901]
4004,1,22902,[22902]
4005,1,22903,[22903]
4006,1,22904,[22904]
4007,1,22905,[22905]
4008,1,22906,[22906]
4009,1,22907,[22907]
4010,1,22908,[22908]
4011,1,22909,[22909]
4012,1,22910,[22910]
4013,1,22911,[22911]
4014,1,22912,[22912]
4015,1,22913,[22913]
4016,1,22914,[22914]
4017,1,22915,[22915]
4018,1,22916,[22916]
4019,1,22917,[22917]
4020,1,22918,[22918]
4021,1,22919,[22919]
4022,1,22920,[22920]
4023,1,22921,[22921]
4024,1,22922,[22922]
4025,1,22923,[22923]
4026,1,22924,[22924]
4027,1,22925,[22925]
4028,1,22926,[22926]
4029,1,22927,[22927]
4030,1,22928,[22928]
4031,1,22929,[22929]
4032,1,22930,[22930]
4033,1,22931,[22931]
4034,1,22932,[22932]
4035,1,22933,[22933]
4036,1,22934,[22934]
4037,1,22935,[22935]
4038,1,22936,[22936]
4039,1,22937,[22937]
4040,1,22938,[22938]
4041,1,22939,[22939]
4042,1,22940,[22940]
4043,1,22941,[22941]
4044,1,22942,[22942]
4045,1,22943,[22943]
4046,1,22944,[22944]
4047,1,22945,[22945]
4048,1,22946,[22946]
4049,1,22947,[22947]
4050,1,22948,[22948]
4051,1,22949,[22949]
4052,1,22950,[22950]
4053,1,22951,[22951]
4054,1,22952,[22952]
4055,1,22953,[22953]
4056,1,22954,[22954]
4057,1,22955,[22955]
4058,1,22956,[22956]
4059,1,22957,[22957]
4060,1,22958,[22958]
4061,1,22959,[22959]
4062,1,22960,[22960]
4063,1,22961,[22961]
4064,1,22962,[22962]
4065,1,22963,[22963]
4066,1,22964,[22964]
4067,1,22965,[22965]
4068,1,22966,[22966]
4069,1,22967,[22967]
4070,1,22968,[22968]
4071,1,22969,[22969]
4072,1,22970,[22970]
4073,1,22971,[22971]
4074,1,22972,[22972]
4075,1,22973,[22973]
4076,1,22974,[22974]
4077,1,22975,[22975]
4078,1,22976,[22976]
4079,1,22977,[22977]
4080,1,22978,[22978]
4081,1,22979,[22979]
4082,1,22980,[22980]
4083,1,22981,[22981]
4084,1,22982,[22982]
4085,1,22983,[22983]
4086,1,22984,[22984]
4087,1,22985,[22985]
4088,1,22986,[22986]
4089,1,22987,[22987]
4090,1,22988,[22988]
4091,1,22989,[22989]
4092,1,22990,[22990]
4093,1,22991,[22991]
4094,1,22992,[22992]
4095,1,22993,[22993]
4096,1,22994,[22994]
4097,1,22995,[22995]
4098,1,22996,[22996]
4099,1,22997,[22997]
4100,1,22998,[22998]
4101,1,22999,[22999]
4102,1,23000,[23000]
4103,1,23001,[23001]
4104,1,23002,[23002]
4105,1,23003,[23003]
4106,1,23004,[23004]
4107,1,23005,[23005]
4108,1,23006,[23006]
4109,1,23007,[23007]
4110,1,23008,[23008]
4111,1,23009,[23009]
4112,1,23010,[23010]
4113,1,23011,[23011]
4114,1,23012,[23012]
4115,1,23013,[23013]
4116,1,23014,[23014]
4117,1,23015,[23015]
4118,1,23016,[23016]
4119,1,23017,[23017]
4120,1,23018,[23018]
4121,1,23019,[23019]
4122,1,23020,[23020]
4123,1,23021,[23021]
4124,1,23022,[23022]
4125,1,23023,[23023]
4126,1,23024,[23024]
4127,1,23025,[23025]
4128,1,23026,[23026]
4129,1,23027,[23027]
4130,1,23028,[23028]
4131,1,23029,[23029]
4132,1,23030,[23030]
4133,1,23031,[23031]
4134,1,23032,[23032]
4135,1,23033,[23033]
4136,1,23034,[23034]
4137,1,23035,[23035]
4138,1,23036,[23036]
4139,1,23037,[23037]
4140,1,23038,[23038]
4141,1,23039,[23039]
4142,1,23040,[23040]
4143,1,23041,[23041]
4144,1,23042,[23042]
4145,1,23043,[23043]
4146,1,23044,[23044]
4147,1,23045,[23045]
4148,1,23046,[23046]
4149,1,23047,[23047]
4150,1,23048,[23048]
4151,1,23049,[23049]
4152,1,23050,[23050]
4153,1,23051,[23051]
4154,1,23052,[23052]
4155,1,23053,[23053]
4156,1,23054,[23054]
4157,1,23055,[23055]
4158,1,23056,[23056]
4159,1,23057,[23057]
4160,1,23058,[23058]
4161,1,23059,[23059]
4162,1,23060,[23060]
4163,1,23061,[23061]
4164,1,23062,[23062]
4165,1,23063,[23063]
4166,1,23064,[23064]
4167,1,23065,[23065]
4168,1,23066,[23066]
4169,1,23067,[23067]
4170,1,23068,[23068]
4171,1,23069,[23069]
4172,1,23070,[23070]
4173,1,23071,[23071]
4174,1,23072,[23072]
4175,1,23073,[23073]
4176,1,23074,[23074]
4177,1,23075,[23075]
4178,1,23076,[23076]
4179,1,23077,[23077]
4180,1,23078,[23078]
4181,1,23079,[23079]
4182,1,23080,[23080]
4183,1,23081,[23081]
4184,1,23082,[23082]
4185,1,23083,[23083]
4186,1,23084,[23084]
4187,1,23085,[23085]
4188,1,23086,[23086]
4189,1,23087,[23087]
4190,1,23088,[23088]
4191,1,23089,[23089]
4192,1,23090,[23090]
4193,1,23091,[23091]
4194,1,23092,[23092]
4195,1,23093,[23093]
4196,1,23094,[23094]
4197,1,23095,[23095]
4198,1,23096,[23096]
4199,1,23097,[23097]
4200,1,23098,[23098]
4201,1,23099,[23099]
4202,1,23100,[23100]
4203,1,23101,[23101]
4204,1,23102,[23102]
4205,1,23103,[23103]
4206,1,23104,[23104]
4207,1,23105,[23105]
4208,1,23106,[23106]
4209,1,23107,[23107]
4210,1,23108,[23108]
4211,1,23109,[23109]
4212,1,23110,[23110]
4213,1,23111,[23111]
4214,1,23112,[23112]
4215,1,23113,[23113]
4216,1,23114,[23114]
4217,1,23115,[23115]
4218,1,23116,[23116]
4219,1,23117,[23117]
4220,1,23118,[23118]
4221,1,23119,[23119]
4222,1,23120,[23120]
4223,1,23121,[23121]
4224,1,23122,[23122]
4225,1,23123,[23123]
4226,1,23124,[23124]
4227,1,23125,[23125]
4228,1,23126,[23126]
4229,1,23127,[23127]
4230,1,23128,[23128]
4231,1,23129,[23129]
4232,1,23130,[23130]
4233,1,23131,[23131]
4234,1,23132,[23132]
4235,1,23133,[23133]
4236,1,23134,[23134]
4237,1,23135,[23135]
4238,1,23136,[23136]
4239,1,23137,[23137]
4240,1,23138,[23138]
4241,1,23139,[23139]
4242,1,23140,[23140]
4243,1,23141,[23141]
4244,1,23142,[23142]
4245,1,23143,[23143]
4246,1,23144,[23144]
4247,1,23145,[23145]
4248,1,23146,[23146]
4249,1,23147,[23147]
4250,1,23148,[23148]
4251,1,23149,[23149]
4252,1,23150,[23150]
4253,1,23151,[23151]
4254,1,23152,[23152]
4255,1,23153,[23153]
4256,1,23154,[23154]
4257,1,23155,[23155]
4258,1,23156,[23156]
4259,1,23157,[23157]
4260,1,23158,[23158]
4261,1,23159,[23159]
4262,1,23160,[23160]
4263,1,23161,[23161]
4264,1,23162,[23162]
4265,1,23163,[23163]
4266,1,23164,[23164]
4267,1,23165,[23165]
4268,1,23166,[23166]
4269,1,23167,[23167]
4270,1,23168,[23168]
4271,1,23169,[23169]
4272,1,23170,[23170]
4273,1,23171,[23171]
4274,1,23172,[23172]
4275,1,23173,[23173]
4276,1,23174,[23174]
4277,1,23175,[23175]
4278,1,23176,[23176]
4279,1,23177,[23177]
4280,1,23178,[23178]
4281,1,23179,[23179]
4282,1,23180,[23180]
4283,1,23181,[23181]
4284,1,23182,[23182]
4285,1,23183,[23183]
4286,1,23184,[23184]
4287,1,23185,[23185]
4288,1,23186,[23186]
4289,1,23187,[23187]
4290,1,23188,[23188]
4291,1,23189,[23189]
4292,1,23190,[23190]
4293,1,23191,[23191]
4294,1,23192,[23192]
4295,1,23193,[23193]
4296,1,23194,[23194]
4297,1,23195,[23195]
4298,1,23196,[23196]
4299,1,23197,[23197]
4300,1,23198,[23198]
4301,1,23199,[23199]
4302,1,23200,[23200]
4303,1,23201,[23201]
4304,1,23202,[23202]
4305,1,23203,[23203]
4306,1,23204,[23204]
4307,1,23205,[23205]
4308,1,23206,[23206]
4309,1,23207,[23207]
4310,1,23208,[23208]
4311,1,23209,[23209]
4312,1,23210,[23210]
4313,1,23211,[23211]
4314,1,23212,[23212]
4315,1,23213,[23213]
4316,1,23214,[23214]
4317,1,23215,[23215]
4318,1,23216,[23216]
4319,1,23217,[23217]
4320,1,23218,[23218]
4321,1,23219,[23219]
4322,1,23220,[23220]
4323,1,23221,[23221]
4324,1,23222,[23222]
4325,1,23223,[23223]
4326,1,23224,[23224]
4327,1,23225,[23225]
4328,1,23226,[23226]
4329,1,23227,[23227]
4330,1,23228,[23228]
4331,1,23229,[23229]
4332,1,23230,[23230]
4333,1,23231,[23231]
4334,1,23232,[23232]
4335,1,23233,[23233]
4336,1,23234,[23234]
4337,1,23235,[23235]
4338,1,23236,[23236]
4339,1,23237,[23237]
4340,1,23238,[23238]
4341,1,23239,[23239]
4342,1,23240,[23240]
4343,1,23241,[23241]
4344,1,23242,[23242]
4345,1,23243,[23243]
4346,1,23244,[23244]
4347,1,23245,[23245]
4348,1,23246,[23246]
4349,1,23247,[23247]
4350,1,23248,[23248]
4351,1,23249,[23249]
4352,1,23250,[23250]
4353,1,23251,[23251]
4354,1,23252,[23252]
4355,1,23253,[23253]
4356,1,23254,[23254]
4357,1,23255,[23255]
